x,y,vx,vy,Paddle.y
385, 375, 15, -15, 301
400, 360, 15, -15, 301
415, 345, 15, -15, 301
430, 330, 15, -15, 301
445, 315, 15, -15, 301
460, 300, 15, -15, 301
475, 285, 15, -15, 301
490, 270, 15, -15, 301
505, 255, 15, -15, 301
520, 240, 15, -15, 301
535, 225, 15, -15, 301
550, 210, 15, -15, 301
565, 195, 15, -15, 301
580, 180, 15, -15, 301
595, 165, 15, -15, 301
610, 150, 15, -15, 301
625, 135, 15, -15, 301
640, 120, 15, -15, 301
655, 105, 15, -15, 301
670, 90, 15, -15, 301
685, 75, 15, -15, 301
700, 60, 15, -15, 301
715, 45, 15, -15, 301
715, 45, 15, 15, 301
730, 60, 15, 15, 301
745, 75, 15, 15, 301
760, 90, 15, 15, 301
775, 105, 15, 15, 312
790, 120, 15, 15, 327
805, 135, 15, 15, 343
820, 150, 15, 15, 352
835, 165, 15, 15, 358
850, 180, 15, 15, 364
865, 195, 15, 15, 373
880, 210, 15, 15, 384
895, 225, 15, 15, 395
910, 240, 15, 15, 407
925, 255, 15, 15, 415
940, 270, 15, 15, 416
955, 285, 15, 15, 415
970, 300, 15, 15, 414
985, 315, 15, 15, 414
1000, 330, 15, 15, 419
1015, 345, 15, 15, 428
1030, 360, 15, 15, 438
1045, 375, 15, 15, 449
1060, 390, 15, 15, 454
1075, 405, 15, 15, 454
1090, 420, 15, 15, 454
1105, 435, 15, 15, 455
1120, 450, 15, 15, 465
1135, 465, 15, 15, 478
1150, 480, 15, 15, 496
1150, 480, -15, 15, 499
1135, 495, -15, 15, 499
1120, 510, -15, 15, 499
1105, 525, -15, 15, 499
1090, 540, -15, 15, 499
1075, 555, -15, 15, 499
1075, 555, -15, -15, 499
1060, 540, -15, -15, 499
1045, 525, -15, -15, 499
1030, 510, -15, -15, 499
1015, 495, -15, -15, 499
1000, 480, -15, -15, 493
985, 465, -15, -15, 483
970, 450, -15, -15, 473
955, 435, -15, -15, 462
940, 420, -15, -15, 450
925, 405, -15, -15, 437
910, 390, -15, -15, 422
895, 375, -15, -15, 410
880, 360, -15, -15, 400
865, 345, -15, -15, 396
850, 330, -15, -15, 396
835, 315, -15, -15, 396
820, 300, -15, -15, 396
805, 285, -15, -15, 396
790, 270, -15, -15, 396
775, 255, -15, -15, 396
760, 240, -15, -15, 396
745, 225, -15, -15, 396
730, 210, -15, -15, 396
715, 195, -15, -15, 396
700, 180, -15, -15, 396
685, 165, -15, -15, 396
670, 150, -15, -15, 396
655, 135, -15, -15, 396
640, 120, -15, -15, 396
625, 105, -15, -15, 396
610, 90, -15, -15, 396
595, 75, -15, -15, 396
580, 60, -15, -15, 396
565, 45, -15, -15, 395
565, 45, -15, 15, 395
550, 60, -15, 15, 395
535, 75, -15, 15, 395
520, 90, -15, 15, 395
505, 105, -15, 15, 395
490, 120, -15, 15, 395
475, 135, -15, 15, 395
460, 150, -15, 15, 395
445, 165, -15, 15, 395
430, 180, -15, 15, 395
415, 195, -15, 15, 395
400, 210, -15, 15, 395
385, 225, -15, 15, 395
370, 240, -15, 15, 395
355, 255, -15, 15, 395
340, 270, -15, 15, 395
325, 285, -15, 15, 395
310, 300, -15, 15, 395
295, 315, -15, 15, 395
280, 330, -15, 15, 395
265, 345, -15, 15, 395
250, 360, -15, 15, 395
235, 375, -15, 15, 395
220, 390, -15, 15, 395
205, 405, -15, 15, 395
190, 420, -15, 15, 395
175, 435, -15, 15, 395
160, 450, -15, 15, 395
145, 465, -15, 15, 395
130, 480, -15, 15, 395
115, 495, -15, 15, 395
100, 510, -15, 15, 395
85, 525, -15, 15, 395
70, 540, -15, 15, 395
55, 555, -15, 15, 395
55, 555, -15, -15, 395
40, 540, -15, -15, 395
40, 540, 15, -15, 395
55, 525, 15, -15, 395
70, 510, 15, -15, 395
85, 495, 15, -15, 395
100, 480, 15, -15, 395
115, 465, 15, -15, 395
130, 450, 15, -15, 395
145, 435, 15, -15, 395
160, 420, 15, -15, 395
175, 405, 15, -15, 395
190, 390, 15, -15, 395
205, 375, 15, -15, 395
220, 360, 15, -15, 395
235, 345, 15, -15, 395
250, 330, 15, -15, 395
265, 315, 15, -15, 395
280, 300, 15, -15, 395
295, 285, 15, -15, 395
310, 270, 15, -15, 395
325, 255, 15, -15, 396
340, 240, 15, -15, 396
355, 225, 15, -15, 396
370, 210, 15, -15, 396
385, 195, 15, -15, 396
400, 180, 15, -15, 396
415, 165, 15, -15, 396
430, 150, 15, -15, 396
445, 135, 15, -15, 396
460, 120, 15, -15, 396
475, 105, 15, -15, 396
490, 90, 15, -15, 400
505, 75, 15, -15, 402
520, 60, 15, -15, 405
535, 45, 15, -15, 406
535, 45, 15, 15, 408
550, 60, 15, 15, 415
565, 75, 15, 15, 423
580, 90, 15, 15, 429
595, 105, 15, 15, 437
610, 120, 15, 15, 448
625, 135, 15, 15, 457
640, 150, 15, 15, 468
655, 165, 15, 15, 474
670, 180, 15, 15, 474
685, 195, 15, 15, 474
700, 210, 15, 15, 475
715, 225, 15, 15, 483
730, 240, 15, 15, 491
745, 255, 15, 15, 492
760, 270, 15, 15, 492
775, 285, 15, 15, 486
790, 300, 15, 15, 477
805, 315, 15, 15, 466
820, 330, 15, 15, 449
835, 345, 15, 15, 434
850, 360, 15, 15, 425
865, 375, 15, 15, 420
880, 390, 15, 15, 420
895, 405, 15, 15, 420
910, 420, 15, 15, 419
925, 435, 15, 15, 416
940, 450, 15, 15, 415
955, 465, 15, 15, 415
970, 480, 15, 15, 415
985, 495, 15, 15, 415
1000, 510, 15, 15, 415
1015, 525, 15, 15, 415
1030, 540, 15, 15, 415
1045, 555, 15, 15, 415
1045, 555, 15, -15, 416
1060, 540, 15, -15, 416
1075, 525, 15, -15, 424
1090, 510, 15, -15, 440
1105, 495, 15, -15, 450
1120, 480, 15, -15, 454
1135, 465, 15, -15, 454
1150, 450, 15, -15, 454
1150, 450, -15, -15, 456
1135, 435, -15, -15, 457
1120, 420, -15, -15, 457
1105, 405, -15, -15, 457
1090, 390, -15, -15, 457
1075, 375, -15, -15, 456
1060, 360, -15, -15, 455
1045, 345, -15, -15, 455
1030, 330, -15, -15, 455
1015, 315, -15, -15, 455
1000, 300, -15, -15, 454
985, 285, -15, -15, 454
970, 270, -15, -15, 454
955, 255, -15, -15, 454
940, 240, -15, -15, 454
925, 225, -15, -15, 454
910, 210, -15, -15, 454
895, 195, -15, -15, 454
880, 180, -15, -15, 454
865, 165, -15, -15, 454
850, 150, -15, -15, 454
835, 135, -15, -15, 452
820, 120, -15, -15, 452
805, 105, -15, -15, 452
790, 90, -15, -15, 452
775, 75, -15, -15, 452
760, 60, -15, -15, 452
745, 45, -15, -15, 452
745, 45, -15, 15, 452
730, 60, -15, 15, 452
715, 75, -15, 15, 452
700, 90, -15, 15, 452
685, 105, -15, 15, 452
670, 120, -15, 15, 452
655, 135, -15, 15, 452
640, 150, -15, 15, 452
625, 165, -15, 15, 452
610, 180, -15, 15, 452
595, 195, -15, 15, 452
580, 210, -15, 15, 452
565, 225, -15, 15, 452
550, 240, -15, 15, 452
535, 255, -15, 15, 452
520, 270, -15, 15, 452
505, 285, -15, 15, 452
490, 300, -15, 15, 452
475, 315, -15, 15, 452
460, 330, -15, 15, 452
445, 345, -15, 15, 452
430, 360, -15, 15, 452
415, 375, -15, 15, 452
400, 390, -15, 15, 452
385, 405, -15, 15, 452
370, 420, -15, 15, 452
355, 435, -15, 15, 452
340, 450, -15, 15, 452
325, 465, -15, 15, 452
310, 480, -15, 15, 452
295, 495, -15, 15, 452
280, 510, -15, 15, 452
265, 525, -15, 15, 452
250, 540, -15, 15, 452
235, 555, -15, 15, 452
235, 555, -15, -15, 452
220, 540, -15, -15, 452
205, 525, -15, -15, 452
190, 510, -15, -15, 452
175, 495, -15, -15, 452
160, 480, -15, -15, 452
145, 465, -15, -15, 452
130, 450, -15, -15, 452
115, 435, -15, -15, 452
100, 420, -15, -15, 452
85, 405, -15, -15, 452
70, 390, -15, -15, 452
55, 375, -15, -15, 452
40, 360, -15, -15, 452
40, 360, 15, -15, 452
55, 345, 15, -15, 452
70, 330, 15, -15, 452
85, 315, 15, -15, 452
100, 300, 15, -15, 452
115, 285, 15, -15, 452
130, 270, 15, -15, 452
145, 255, 15, -15, 452
160, 240, 15, -15, 452
175, 225, 15, -15, 452
190, 210, 15, -15, 452
205, 195, 15, -15, 452
220, 180, 15, -15, 452
235, 165, 15, -15, 452
250, 150, 15, -15, 452
265, 135, 15, -15, 452
280, 120, 15, -15, 452
295, 105, 15, -15, 452
310, 90, 15, -15, 452
325, 75, 15, -15, 452
340, 60, 15, -15, 452
355, 45, 15, -15, 452
355, 45, 15, 15, 452
370, 60, 15, 15, 452
385, 75, 15, 15, 452
400, 90, 15, 15, 452
415, 105, 15, 15, 452
430, 120, 15, 15, 452
445, 135, 15, 15, 452
460, 150, 15, 15, 452
475, 165, 15, 15, 452
490, 180, 15, 15, 452
505, 195, 15, 15, 452
520, 210, 15, 15, 452
535, 225, 15, 15, 452
550, 240, 15, 15, 452
565, 255, 15, 15, 452
580, 270, 15, 15, 452
595, 285, 15, 15, 452
610, 300, 15, 15, 452
625, 315, 15, 15, 452
640, 330, 15, 15, 452
655, 345, 15, 15, 452
670, 360, 15, 15, 452
685, 375, 15, 15, 452
700, 390, 15, 15, 452
715, 405, 15, 15, 452
730, 420, 15, 15, 452
745, 435, 15, 15, 452
760, 450, 15, 15, 452
775, 465, 15, 15, 452
790, 480, 15, 15, 452
805, 495, 15, 15, 452
820, 510, 15, 15, 452
835, 525, 15, 15, 452
850, 540, 15, 15, 452
865, 555, 15, 15, 452
865, 555, 15, -15, 452
880, 540, 15, -15, 452
895, 525, 15, -15, 448
910, 510, 15, -15, 439
925, 495, 15, -15, 425
940, 480, 15, -15, 411
955, 465, 15, -15, 399
970, 450, 15, -15, 391
985, 435, 15, -15, 389
1000, 420, 15, -15, 389
1015, 405, 15, -15, 386
1030, 390, 15, -15, 373
1045, 375, 15, -15, 355
1060, 360, 15, -15, 346
1075, 345, 15, -15, 343
1090, 330, 15, -15, 334
1105, 315, 15, -15, 324
1120, 300, 15, -15, 314
1135, 285, 15, -15, 302
1150, 270, 15, -15, 297
1150, 270, -15, -15, 297
1135, 255, -15, -15, 292
1120, 240, -15, -15, 284
1105, 225, -15, -15, 273
1090, 210, -15, -15, 268
1075, 195, -15, -15, 267
1060, 180, -15, -15, 259
1045, 165, -15, -15, 256
1030, 150, -15, -15, 256
1015, 135, -15, -15, 256
1000, 120, -15, -15, 256
985, 105, -15, -15, 256
970, 90, -15, -15, 256
955, 75, -15, -15, 259
940, 60, -15, -15, 266
925, 45, -15, -15, 269
925, 45, -15, 15, 269
910, 60, -15, 15, 269
895, 75, -15, 15, 278
880, 90, -15, 15, 291
865, 105, -15, 15, 301
850, 120, -15, 15, 310
835, 135, -15, 15, 316
820, 150, -15, 15, 318
805, 165, -15, 15, 324
790, 180, -15, 15, 332
775, 195, -15, 15, 336
760, 210, -15, 15, 337
745, 225, -15, 15, 337
730, 240, -15, 15, 337
715, 255, -15, 15, 337
700, 270, -15, 15, 340
685, 285, -15, 15, 341
670, 300, -15, 15, 342
655, 315, -15, 15, 342
640, 330, -15, 15, 342
625, 345, -15, 15, 342
610, 360, -15, 15, 345
595, 375, -15, 15, 346
580, 390, -15, 15, 346
565, 405, -15, 15, 346
550, 420, -15, 15, 346
535, 435, -15, 15, 346
520, 450, -15, 15, 347
505, 465, -15, 15, 347
490, 480, -15, 15, 347
475, 495, -15, 15, 347
460, 510, -15, 15, 347
445, 525, -15, 15, 347
430, 540, -15, 15, 349
415, 555, -15, 15, 349
415, 555, -15, -15, 349
400, 540, -15, -15, 349
385, 525, -15, -15, 350
370, 510, -15, -15, 350
355, 495, -15, -15, 350
340, 480, -15, -15, 350
325, 465, -15, -15, 350
310, 450, -15, -15, 350
295, 435, -15, -15, 350
280, 420, -15, -15, 350
265, 405, -15, -15, 350
250, 390, -15, -15, 350
235, 375, -15, -15, 350
220, 360, -15, -15, 350
205, 345, -15, -15, 350
190, 330, -15, -15, 350
175, 315, -15, -15, 350
160, 300, -15, -15, 350
145, 285, -15, -15, 350
130, 270, -15, -15, 350
115, 255, -15, -15, 350
100, 240, -15, -15, 350
85, 225, -15, -15, 350
70, 210, -15, -15, 350
55, 195, -15, -15, 350
40, 180, -15, -15, 350
40, 180, 15, -15, 350
55, 165, 15, -15, 350
70, 150, 15, -15, 350
85, 135, 15, -15, 350
100, 120, 15, -15, 350
115, 105, 15, -15, 350
130, 90, 15, -15, 350
145, 75, 15, -15, 350
160, 60, 15, -15, 350
175, 45, 15, -15, 350
175, 45, 15, 15, 350
190, 60, 15, 15, 350
205, 75, 15, 15, 350
220, 90, 15, 15, 350
235, 105, 15, 15, 350
250, 120, 15, 15, 350
265, 135, 15, 15, 350
280, 150, 15, 15, 350
295, 165, 15, 15, 350
310, 180, 15, 15, 350
325, 195, 15, 15, 350
340, 210, 15, 15, 350
355, 225, 15, 15, 350
370, 240, 15, 15, 350
385, 255, 15, 15, 350
400, 270, 15, 15, 350
415, 285, 15, 15, 350
430, 300, 15, 15, 350
445, 315, 15, 15, 350
460, 330, 15, 15, 350
475, 345, 15, 15, 350
490, 360, 15, 15, 350
505, 375, 15, 15, 350
520, 390, 15, 15, 350
535, 405, 15, 15, 350
550, 420, 15, 15, 350
565, 435, 15, 15, 350
580, 450, 15, 15, 350
595, 465, 15, 15, 350
610, 480, 15, 15, 350
625, 495, 15, 15, 350
640, 510, 15, 15, 350
655, 525, 15, 15, 350
670, 540, 15, 15, 350
685, 555, 15, 15, 350
685, 555, 15, -15, 350
700, 540, 15, -15, 350
715, 525, 15, -15, 350
730, 510, 15, -15, 343
745, 495, 15, -15, 328
760, 480, 15, -15, 316
775, 465, 15, -15, 305
790, 450, 15, -15, 298
805, 435, 15, -15, 298
820, 420, 15, -15, 297
835, 405, 15, -15, 294
850, 390, 15, -15, 294
865, 375, 15, -15, 294
880, 360, 15, -15, 294
895, 345, 15, -15, 292
910, 330, 15, -15, 275
925, 315, 15, -15, 250
940, 300, 15, -15, 220
955, 285, 15, -15, 192
970, 270, 15, -15, 179
985, 255, 15, -15, 167
1000, 240, 15, -15, 149
1015, 225, 15, -15, 135
1030, 210, 15, -15, 123
1045, 195, 15, -15, 119
1060, 180, 15, -15, 119
1075, 165, 15, -15, 118
1090, 150, 15, -15, 112
1105, 135, 15, -15, 109
1120, 120, 15, -15, 109
1135, 105, 15, -15, 107
1150, 90, 15, -15, 105
1150, 90, -15, -15, 99
1135, 75, -15, -15, 98
1120, 60, -15, -15, 98
1105, 45, -15, -15, 98
1105, 45, -15, 15, 95
1090, 60, -15, 15, 91
1075, 75, -15, 15, 89
1060, 90, -15, 15, 89
1045, 105, -15, 15, 89
1030, 120, -15, 15, 95
1015, 135, -15, 15, 104
1000, 150, -15, 15, 114
985, 165, -15, 15, 137
970, 180, -15, 15, 157
955, 195, -15, 15, 178
940, 210, -15, 15, 189
925, 225, -15, 15, 200
910, 240, -15, 15, 214
895, 255, -15, 15, 230
880, 270, -15, 15, 246
865, 285, -15, 15, 256
850, 300, -15, 15, 263
835, 315, -15, 15, 266
820, 330, -15, 15, 273
805, 345, -15, 15, 282
790, 360, -15, 15, 291
775, 375, -15, 15, 293
760, 390, -15, 15, 293
745, 405, -15, 15, 294
730, 420, -15, 15, 294
715, 435, -15, 15, 294
700, 450, -15, 15, 294
685, 465, -15, 15, 294
670, 480, -15, 15, 294
655, 495, -15, 15, 294
640, 510, -15, 15, 294
625, 525, -15, 15, 294
610, 540, -15, 15, 294
595, 555, -15, 15, 294
595, 555, -15, -15, 294
580, 540, -15, -15, 294
565, 525, -15, -15, 294
550, 510, -15, -15, 294
535, 495, -15, -15, 294
520, 480, -15, -15, 294
505, 465, -15, -15, 294
490, 450, -15, -15, 294
475, 435, -15, -15, 294
460, 420, -15, -15, 294
445, 405, -15, -15, 294
430, 390, -15, -15, 294
415, 375, -15, -15, 294
400, 360, -15, -15, 294
385, 345, -15, -15, 294
370, 330, -15, -15, 294
355, 315, -15, -15, 294
340, 300, -15, -15, 294
325, 285, -15, -15, 294
310, 270, -15, -15, 294
295, 255, -15, -15, 294
280, 240, -15, -15, 294
265, 225, -15, -15, 294
250, 210, -15, -15, 294
235, 195, -15, -15, 294
220, 180, -15, -15, 294
205, 165, -15, -15, 294
190, 150, -15, -15, 294
175, 135, -15, -15, 294
160, 120, -15, -15, 294
145, 105, -15, -15, 294
130, 90, -15, -15, 294
115, 75, -15, -15, 294
100, 60, -15, -15, 294
85, 45, -15, -15, 294
85, 45, -15, 15, 294
70, 60, -15, 15, 294
55, 75, -15, 15, 294
40, 90, -15, 15, 294
40, 90, 15, 15, 294
55, 105, 15, 15, 294
70, 120, 15, 15, 294
85, 135, 15, 15, 294
100, 150, 15, 15, 294
115, 165, 15, 15, 294
130, 180, 15, 15, 294
145, 195, 15, 15, 294
160, 210, 15, 15, 294
175, 225, 15, 15, 294
190, 240, 15, 15, 294
205, 255, 15, 15, 294
220, 270, 15, 15, 294
235, 285, 15, 15, 294
250, 300, 15, 15, 294
265, 315, 15, 15, 294
280, 330, 15, 15, 294
295, 345, 15, 15, 294
310, 360, 15, 15, 294
325, 375, 15, 15, 294
340, 390, 15, 15, 294
355, 405, 15, 15, 294
370, 420, 15, 15, 294
385, 435, 15, 15, 294
400, 450, 15, 15, 294
415, 465, 15, 15, 294
430, 480, 15, 15, 294
445, 495, 15, 15, 294
460, 510, 15, 15, 294
475, 525, 15, 15, 294
490, 540, 15, 15, 294
505, 555, 15, 15, 294
505, 555, 15, -15, 294
520, 540, 15, -15, 294
535, 525, 15, -15, 294
550, 510, 15, -15, 294
565, 495, 15, -15, 294
580, 480, 15, -15, 294
595, 465, 15, -15, 294
610, 450, 15, -15, 294
625, 435, 15, -15, 294
640, 420, 15, -15, 294
655, 405, 15, -15, 294
670, 390, 15, -15, 294
685, 375, 15, -15, 294
700, 360, 15, -15, 294
715, 345, 15, -15, 294
730, 330, 15, -15, 294
745, 315, 15, -15, 294
760, 300, 15, -15, 294
775, 285, 15, -15, 294
790, 270, 15, -15, 294
805, 255, 15, -15, 294
820, 240, 15, -15, 294
835, 225, 15, -15, 294
850, 210, 15, -15, 294
865, 195, 15, -15, 294
880, 180, 15, -15, 294
895, 165, 15, -15, 294
910, 150, 15, -15, 294
925, 135, 15, -15, 294
940, 120, 15, -15, 294
955, 105, 15, -15, 294
970, 90, 15, -15, 294
985, 75, 15, -15, 294
1000, 60, 15, -15, 294
1015, 45, 15, -15, 294
1015, 45, 15, 15, 294
1030, 60, 15, 15, 294
1045, 75, 15, 15, 294
1060, 90, 15, 15, 291
1075, 105, 15, 15, 286
1090, 120, 15, 15, 279
1105, 135, 15, 15, 266
1120, 150, 15, 15, 243
1135, 165, 15, 15, 232
1150, 180, 15, 15, 230
1150, 180, -15, 15, 231
1135, 195, -15, 15, 234
1120, 210, -15, 15, 234
1105, 225, -15, 15, 234
1090, 240, -15, 15, 233
1075, 255, -15, 15, 233
1060, 270, -15, 15, 233
1045, 285, -15, 15, 233
1030, 300, -15, 15, 233
1015, 315, -15, 15, 233
1000, 330, -15, 15, 233
985, 345, -15, 15, 238
970, 360, -15, 15, 243
955, 375, -15, 15, 243
940, 390, -15, 15, 243
925, 405, -15, 15, 243
910, 420, -15, 15, 243
895, 435, -15, 15, 244
880, 450, -15, 15, 246
865, 465, -15, 15, 246
850, 480, -15, 15, 246
835, 495, -15, 15, 247
820, 510, -15, 15, 250
805, 525, -15, 15, 256
790, 540, -15, 15, 257
775, 555, -15, 15, 257
775, 555, -15, -15, 257
760, 540, -15, -15, 257
745, 525, -15, -15, 259
730, 510, -15, -15, 261
715, 495, -15, -15, 261
700, 480, -15, -15, 261
685, 465, -15, -15, 261
670, 450, -15, -15, 261
655, 435, -15, -15, 261
640, 420, -15, -15, 262
625, 405, -15, -15, 262
610, 390, -15, -15, 262
595, 375, -15, -15, 262
580, 360, -15, -15, 264
565, 345, -15, -15, 266
550, 330, -15, -15, 266
535, 315, -15, -15, 266
520, 300, -15, -15, 266
505, 285, -15, -15, 266
490, 270, -15, -15, 266
475, 255, -15, -15, 267
460, 240, -15, -15, 267
445, 225, -15, -15, 267
430, 210, -15, -15, 267
415, 195, -15, -15, 267
400, 180, -15, -15, 267
385, 165, -15, -15, 267
370, 150, -15, -15, 267
355, 135, -15, -15, 267
340, 120, -15, -15, 267
325, 105, -15, -15, 267
310, 90, -15, -15, 267
295, 75, -15, -15, 267
280, 60, -15, -15, 267
265, 45, -15, -15, 267
265, 45, -15, 15, 267
250, 60, -15, 15, 267
235, 75, -15, 15, 267
220, 90, -15, 15, 267
205, 105, -15, 15, 267
190, 120, -15, 15, 267
175, 135, -15, 15, 267
160, 150, -15, 15, 267
145, 165, -15, 15, 267
130, 180, -15, 15, 267
115, 195, -15, 15, 267
100, 210, -15, 15, 267
85, 225, -15, 15, 267
70, 240, -15, 15, 267
55, 255, -15, 15, 267
40, 270, -15, 15, 267
40, 270, 15, 15, 267
55, 285, 15, 15, 267
70, 300, 15, 15, 267
85, 315, 15, 15, 267
100, 330, 15, 15, 267
115, 345, 15, 15, 267
130, 360, 15, 15, 267
145, 375, 15, 15, 267
160, 390, 15, 15, 267
175, 405, 15, 15, 267
190, 420, 15, 15, 267
205, 435, 15, 15, 267
220, 450, 15, 15, 267
235, 465, 15, 15, 267
250, 480, 15, 15, 267
265, 495, 15, 15, 267
280, 510, 15, 15, 267
295, 525, 15, 15, 267
310, 540, 15, 15, 267
325, 555, 15, 15, 267
325, 555, 15, -15, 267
340, 540, 15, -15, 267
355, 525, 15, -15, 267
370, 510, 15, -15, 267
385, 495, 15, -15, 267
400, 480, 15, -15, 267
415, 465, 15, -15, 267
430, 450, 15, -15, 267
445, 435, 15, -15, 267
460, 420, 15, -15, 267
475, 405, 15, -15, 267
490, 390, 15, -15, 267
505, 375, 15, -15, 267
520, 360, 15, -15, 267
535, 345, 15, -15, 267
550, 330, 15, -15, 267
565, 315, 15, -15, 267
580, 300, 15, -15, 267
595, 285, 15, -15, 267
610, 270, 15, -15, 267
625, 255, 15, -15, 267
640, 240, 15, -15, 267
655, 225, 15, -15, 267
670, 210, 15, -15, 267
685, 195, 15, -15, 267
700, 180, 15, -15, 267
715, 165, 15, -15, 267
730, 150, 15, -15, 267
745, 135, 15, -15, 267
760, 120, 15, -15, 267
775, 105, 15, -15, 267
790, 90, 15, -15, 267
805, 75, 15, -15, 267
820, 60, 15, -15, 267
835, 45, 15, -15, 267
835, 45, 15, 15, 267
850, 60, 15, 15, 267
865, 75, 15, 15, 267
880, 90, 15, 15, 267
895, 105, 15, 15, 267
910, 120, 15, 15, 267
925, 135, 15, 15, 267
940, 150, 15, 15, 267
955, 165, 15, 15, 277
970, 180, 15, 15, 287
985, 195, 15, 15, 298
1000, 210, 15, 15, 312
1015, 225, 15, 15, 321
1030, 240, 15, 15, 328
1045, 255, 15, 15, 334
1060, 270, 15, 15, 344
1075, 285, 15, 15, 354
1090, 300, 15, 15, 364
1105, 315, 15, 15, 369
1120, 330, 15, 15, 369
1135, 345, 15, 15, 368
1150, 360, 15, 15, 366
1150, 360, -15, 15, 366
1135, 375, -15, 15, 366
1120, 390, -15, 15, 366
1105, 405, -15, 15, 366
1090, 420, -15, 15, 366
1075, 435, -15, 15, 366
1060, 450, -15, 15, 366
1045, 465, -15, 15, 366
1030, 480, -15, 15, 366
1015, 495, -15, 15, 366
1000, 510, -15, 15, 366
985, 525, -15, 15, 366
970, 540, -15, 15, 366
955, 555, -15, 15, 366
955, 555, -15, -15, 365
940, 540, -15, -15, 365
925, 525, -15, -15, 363
910, 510, -15, -15, 354
895, 495, -15, -15, 345
880, 480, -15, -15, 335
865, 465, -15, -15, 325
850, 450, -15, -15, 316
835, 435, -15, -15, 308
820, 420, -15, -15, 302
805, 405, -15, -15, 298
790, 390, -15, -15, 298
775, 375, -15, -15, 298
760, 360, -15, -15, 298
745, 345, -15, -15, 298
730, 330, -15, -15, 298
715, 315, -15, -15, 298
700, 300, -15, -15, 298
685, 285, -15, -15, 298
670, 270, -15, -15, 298
655, 255, -15, -15, 298
640, 240, -15, -15, 298
625, 225, -15, -15, 298
610, 210, -15, -15, 298
595, 195, -15, -15, 298
580, 180, -15, -15, 298
565, 165, -15, -15, 298
550, 150, -15, -15, 297
535, 135, -15, -15, 297
520, 120, -15, -15, 297
505, 105, -15, -15, 297
490, 90, -15, -15, 297
475, 75, -15, -15, 297
460, 60, -15, -15, 296
445, 45, -15, -15, 296
445, 45, -15, 15, 296
430, 60, -15, 15, 295
415, 75, -15, 15, 295
400, 90, -15, 15, 295
385, 105, -15, 15, 295
370, 120, -15, 15, 295
355, 135, -15, 15, 295
340, 150, -15, 15, 295
325, 165, -15, 15, 295
310, 180, -15, 15, 295
295, 195, -15, 15, 295
280, 210, -15, 15, 295
265, 225, -15, 15, 295
250, 240, -15, 15, 295
235, 255, -15, 15, 295
220, 270, -15, 15, 295
205, 285, -15, 15, 298
190, 300, -15, 15, 299
175, 315, -15, 15, 299
160, 330, -15, 15, 299
145, 345, -15, 15, 299
130, 360, -15, 15, 299
115, 375, -15, 15, 300
100, 390, -15, 15, 301
85, 405, -15, 15, 301
70, 420, -15, 15, 301
55, 435, -15, 15, 301
40, 450, -15, 15, 301
40, 450, 15, 15, 301
55, 465, 15, 15, 301
70, 480, 15, 15, 301
85, 495, 15, 15, 301
100, 510, 15, 15, 301
115, 525, 15, 15, 301
130, 540, 15, 15, 301
145, 555, 15, 15, 301
145, 555, 15, -15, 301
160, 540, 15, -15, 301
175, 525, 15, -15, 301
190, 510, 15, -15, 301
205, 495, 15, -15, 301
220, 480, 15, -15, 301
235, 465, 15, -15, 301
250, 450, 15, -15, 301
265, 435, 15, -15, 301
280, 420, 15, -15, 301
295, 405, 15, -15, 301
310, 390, 15, -15, 301
325, 375, 15, -15, 301
340, 360, 15, -15, 301
355, 345, 15, -15, 301
370, 330, 15, -15, 301
385, 315, 15, -15, 301
400, 300, 15, -15, 301
415, 285, 15, -15, 301
430, 270, 15, -15, 301
445, 255, 15, -15, 301
460, 240, 15, -15, 301
475, 225, 15, -15, 301
490, 210, 15, -15, 301
505, 195, 15, -15, 301
520, 180, 15, -15, 301
535, 165, 15, -15, 301
550, 150, 15, -15, 301
565, 135, 15, -15, 301
580, 120, 15, -15, 301
595, 105, 15, -15, 301
610, 90, 15, -15, 301
625, 75, 15, -15, 301
640, 60, 15, -15, 301
655, 45, 15, -15, 301
655, 45, 15, 15, 301
670, 60, 15, 15, 301
685, 75, 15, 15, 301
700, 90, 15, 15, 301
715, 105, 15, 15, 301
730, 120, 15, 15, 301
745, 135, 15, 15, 306
760, 150, 15, 15, 314
775, 165, 15, 15, 327
790, 180, 15, 15, 339
805, 195, 15, 15, 352
820, 210, 15, 15, 368
835, 225, 15, 15, 378
850, 240, 15, 15, 383
865, 255, 15, 15, 385
880, 270, 15, 15, 390
895, 285, 15, 15, 400
910, 300, 15, 15, 410
925, 315, 15, 15, 413
940, 330, 15, 15, 413
955, 345, 15, 15, 422
970, 360, 15, 15, 433
985, 375, 15, 15, 452
1000, 390, 15, 15, 467
1015, 405, 15, 15, 469
1030, 420, 15, 15, 470
1045, 435, 15, 15, 473
1060, 450, 15, 15, 475
1075, 465, 15, 15, 475
1090, 480, 15, 15, 475
1105, 495, 15, 15, 476
1120, 510, 15, 15, 486
1135, 525, 15, 15, 508
1150, 540, 15, 15, 524
1150, 540, -15, 15, 525
1135, 555, -15, 15, 525
1135, 555, -15, -15, 525
1120, 540, -15, -15, 528
1105, 525, -15, -15, 528
1090, 510, -15, -15, 528
1075, 495, -15, -15, 528
1060, 480, -15, -15, 528
